Age,Attrition,BusinessTravel,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,PolicySatisfactionScore,ManagerExperienceLevel,IndustryGrowthRate,RegionalUnemploymentRate,VoluntaryOvertimeHours,MandatoryOvertimeHours,TeamDiversityScore,GenderDiversityRatio,SalaryPercentile,AttritionRiskIndex,TotalBenefits,AttritionRiskScore,RetentionRisk
46,Yes,Travel_Rarely,Sales,16,57,3,1,17,27,82,No,1,0.866480974,2,Other,7664,2,Male,1,3,Sales Executive,Single,12524,2,Yes,22,3,3,1,34,2,3,17,4,11,3,4,1.61094124,7.528826016,1,3,0.720906325,0.578784718,High,22.45992032,35024,31.1813653,Low
28,No,Travel_Frequently,Human Resources,12,54,2,3,6,27,38,No,4,0.935468224,3,Marketing,7665,2,Female,3,1,Data Scientist,Divorced,16381,5,Yes,22,2,3,1,14,1,2,11,6,11,3,4,2.138333941,2.403415625,0,17,0.882818244,0.517745737,Very High,23.58155065,38881,27.63748168,Low
38,No,Travel_Frequently,Sales,15,30,8,1,26,86,58,Yes,1,0.275091449,3,Business,7666,4,Male,1,3,Sales Executive,Single,5711,0,Yes,22,2,4,1,15,0,2,15,7,6,1,3,2.042614608,6.228716623,8,16,0.288700714,0.494740809,Low,36.92963558,28211,51.49084741,Low
50,No,Travel_Rarely,Human Resources,11,,3,3,13,21,36,Yes,1,0.995773746,1,Business,7667,1,Male,3,2,Manager,Single,8463,3,Yes,16,1,1,0,2,1,1,2,2,11,1,4,1.296709686,5.609214474,8,18,0.841909995,0.467685721,Medium,20.26265745,24463,12.40403155,Low
51,No,Travel_Rarely,Sales,7,,8,4,4,31,57,No,3,0.314797778,2,Human Resources,7668,1,Female,3,4,Manager,Divorced,15736,5,Yes,24,2,1,1,3,0,2,4,0,5,3,3,2.859329573,8.97934468,6,9,0.28558193,0.506474343,Very High,22.90493273,40236,19.47578095,Low
28,No,Travel_Frequently,Sales,24,49,6,1,8,61,63,No,3,0.89610044,1,Technical Degree,7669,2,Male,4,3,Research Scientist,Divorced,3393,3,Yes,23,2,4,0,26,0,4,5,1,11,4,4,4.337245074,3.269296373,5,2,0.984425869,0.511441211,Low,26.89307391,26393,17.32619627,Low
54,Yes,Travel_Rarely,Research & Development,10,75,8,2,13,98,53,No,4,0.500774805,1,Finance,7670,3,Male,2,4,Data Scientist,Divorced,3237,4,Yes,12,4,2,1,22,4,3,4,9,3,3,2,1.481829342,9.163952991,5,16,0.557077899,0.407654638,Low,14.36954519,15737,11.40145702,Low
28,No,Non-Travel,Sales,19,86,1,4,3,70,62,No,1,0.964082221,2,Technical Degree,7671,1,Female,1,4,Data Scientist,Divorced,7571,6,Yes,24,1,3,0,17,2,2,1,4,3,2,4,4.968383754,3.77981471,6,13,0.800647696,0.563021973,Medium,7.414035899,31571,6.192772153,Low
45,No,Travel_Rarely,Sales,5,41,1,2,0,13,101,No,1,0.200832567,3,Technical Degree,7672,3,Female,2,4,Software Engineer,Divorced,,8,No,14,3,3,2,25,4,1,3,8,8,1,2,4.747519312,7.144416611,6,0,0.216176577,0.455280859,High,30.10444836,,41.8715219,Low
32,No,Travel_Frequently,Finance,17,68,7,4,7,40,68,No,2,0.751336353,4,Business,7673,3,Female,2,1,Product Manager,Divorced,12860,0,Yes,15,2,4,2,37,4,2,7,8,7,3,4,4.720163369,2.795570879,6,6,0.60351611,0.547425888,High,17.63903267,28860,12.15099503,Low
30,No,Travel_Rarely,Sales,25,37,8,1,21,15,95,No,4,0.996526986,4,Life Sciences,7674,2,Male,1,3,Marketing Manager,Single,16649,4,Yes,18,2,3,2,20,4,3,16,4,8,2,2,3.587090536,4.96993592,2,8,1.160618431,0.514822296,Very High,33.42313331,35649,41.08447118,Low
33,No,Non-Travel,Sales,24,57,1,3,14,91,22,No,4,0.755093695,3,Technical Degree,7675,1,Female,4,4,Marketing Manager,Single,12630,2,Yes,10,1,3,3,9,0,4,19,2,1,2,4,3.028250326,9.32972851,9,9,0.895083886,0.469603996,High,21.90925108,24130,26.63584092,Low
56,Yes,Travel_Rarely,Sales,19,,5,4,24,59,25,No,4,0.765234749,4,Other,7676,1,Female,3,1,Laboratory Technician,Single,,3,Yes,10,2,3,2,38,1,4,11,0,6,2,2,3.109110269,4.400017895,1,15,0.732698677,0.433245468,High,21.18375552,,11.04038614,Low
25,No,Travel_Rarely,Finance,4,,5,1,18,95,53,No,2,0.733799077,2,Other,7677,4,Male,4,2,Software Engineer,Married,10351,6,Yes,15,1,3,0,26,4,4,12,1,1,2,1,2.450072707,2.191817762,1,7,0.764670268,0.540907675,Medium,29.2290646,25351,24.2946416,Low
57,No,Travel_Rarely,Sales,1,89,6,2,9,42,69,No,4,0.983498125,1,Finance,7678,2,Male,1,3,Laboratory Technician,Divorced,18320,4,Yes,16,1,2,1,0,4,3,10,4,9,1,2,1.54029164,7.532743696,9,15,0.943078255,0.406412596,Very High,6.954969191,34820,4.816362073,Low
49,Yes,Travel_Frequently,Sales,14,32,4,1,22,73,77,No,1,0.774084833,3,Human Resources,7679,1,Male,2,3,Software Engineer,Married,19114,4,Yes,23,1,2,0,27,4,4,8,5,7,2,3,1.874711985,7.094288212,3,4,0.648713735,0.550105857,Very High,17.10018916,42114,10.09965241,Low
34,No,Travel_Rarely,Sales,17,50,2,4,16,64,16,No,1,0.597548356,3,Business,7680,3,Female,4,3,Product Manager,Married,15198,1,Yes,16,1,3,3,18,0,2,9,1,9,4,2,1.886437609,9.457192802,4,3,0.530498349,0.563926356,High,25.58185823,32698,34.81708517,Low
44,Yes,Travel_Rarely,Human Resources,14,46,9,4,29,87,87,No,4,0.398211633,3,Finance,7681,1,Female,3,1,Product Manager,Divorced,9962,1,Yes,14,4,3,3,13,2,4,1,1,5,4,2,3.768922948,7.465773887,6,9,0.469695962,0.452134341,Medium,33.64701587,25462,33.03759621,Low
40,No,Travel_Rarely,Research & Development,6,71,2,4,1,54,14,No,1,0.821597189,3,Business,7682,4,Male,4,2,Human Resources,Single,2491,3,Yes,18,4,3,1,29,1,4,17,4,3,4,4,3.135941702,2.361940459,3,13,0.870805079,0.497915762,Low,15.02183301,20991,15.57988004,Low
58,Yes,Travel_Rarely,Research & Development,22,88,5,2,4,8,16,No,4,0.328818724,3,Human Resources,7683,3,Male,4,4,Laboratory Technician,Married,13484,8,Yes,23,4,3,3,4,4,3,11,9,10,1,1,3.55272763,6.35448862,5,7,0.300962893,0.594749124,High,7.223784731,37984,6.067915024,Low
45,No,Travel_Rarely,Engineering,25,49,0,1,14,97,83,Yes,4,0.249707541,4,Business,7684,3,Male,4,2,Human Resources,Single,2435,9,Yes,20,2,1,3,15,2,4,15,0,10,1,3,4.340174023,8.369187336,8,11,0.267384858,0.499584175,Low,25.91619708,23935,21.83189656,Low
37,No,Travel_Rarely,Research & Development,28,90,7,2,9,28,27,No,2,0.810494678,1,Technical Degree,7685,3,Female,2,1,Research Scientist,Single,16760,0,Yes,16,4,3,0,24,3,4,17,8,6,2,3,3.327536165,9.782346632,2,1,0.821727241,0.410597305,Very High,6.633717969,32760,9.660255703,Low
54,Yes,Travel_Frequently,Finance,5,48,6,4,29,81,76,No,3,0.495067372,1,Business,7686,1,Male,3,1,Research Scientist,Divorced,9793,7,Yes,24,1,3,2,3,4,1,19,1,2,3,3,1.537076634,4.64976229,5,1,0.439912951,0.420424101,Medium,31.54410297,34793,44.97617888,Low
33,Yes,Travel_Frequently,Research & Development,3,,6,1,17,81,22,Yes,4,0.369732549,2,Other,7687,3,Female,1,2,Sales Executive,Divorced,12919,4,Yes,19,4,2,0,18,0,1,11,9,8,4,4,1.380174498,5.26726626,5,5,0.350050305,0.476763167,High,20.92312982,31919,21.49909767,Low
55,No,Travel_Frequently,Sales,22,33,5,2,23,42,86,No,4,0.81355818,2,Other,7688,3,Male,1,3,Manager,Married,8889,7,Yes,15,2,2,2,15,1,1,18,1,2,4,4,1.238846682,4.351208739,1,13,0.692383631,0.578164543,Medium,34.84108045,24889,18.66537176,Low
28,Yes,Non-Travel,Sales,24,58,2,1,12,31,58,No,3,0.89410635,4,Life Sciences,7689,2,Male,2,4,Laboratory Technician,Married,14344,9,Yes,22,1,4,3,14,0,2,4,2,6,3,3,4.478519017,8.2203992,3,3,1.064433947,0.470525386,High,21.62197908,37844,22.56791011,Low
32,Yes,Travel_Rarely,Human Resources,28,34,8,1,20,13,37,No,2,0.284393436,2,Finance,7690,1,Male,1,1,Marketing Manager,Married,18264,9,Yes,19,3,2,3,3,0,1,11,8,8,2,1,4.325170194,4.454227392,9,9,0.24597782,0.558167497,Very High,34.8632218,38764,28.96789209,Low
52,No,Travel_Frequently,Sales,15,68,9,4,29,35,25,No,2,0.531958985,1,Human Resources,7691,4,Female,1,4,Human Resources,Married,,4,Yes,24,4,3,0,27,1,3,2,0,2,2,3,1.446387968,4.095017642,8,14,0.457046377,0.409757042,Low,17.95827075,,17.92468957,Low
50,No,Travel_Rarely,Research & Development,7,52,5,4,13,50,92,No,4,0.219002791,2,Marketing,7692,1,Female,1,3,Human Resources,Single,6798,2,Yes,11,2,1,3,5,0,3,19,4,4,2,4,2.500450377,3.326270393,0,16,0.236688405,0.547250918,Medium,25.39152664,19298,18.47294308,Low
34,No,Travel_Rarely,Engineering,11,45,5,2,24,71,33,No,4,0.862123373,1,Business,7693,1,Female,1,4,Laboratory Technician,Single,3572,4,Yes,17,,1,1,11,2,4,15,5,4,3,4,2.536632473,4.180288345,7,2,0.842258644,0.541978962,Low,28.6907703,21072,32.28706367,Low
52,Yes,Travel_Rarely,Sales,10,79,5,1,2,22,62,No,3,0.206571419,1,Technical Degree,7694,1,Female,3,1,Software Engineer,Divorced,8084,3,Yes,20,1,2,3,32,2,1,1,9,4,2,2,3.337611034,2.502413788,1,12,0.219156592,0.465624573,Medium,11.759411,29584,6.363939379,Low
23,Yes,Travel_Rarely,Human Resources,14,40,5,1,5,40,50,No,3,0.512409522,1,Marketing,7695,1,Male,1,1,Product Manager,Married,8569,7,Yes,23,1,1,2,8,1,1,17,7,2,4,3,4.495603431,3.880878481,4,6,0.495803092,0.504087436,Medium,31.2652789,32569,32.13836554,Low
36,No,Travel_Rarely,Research & Development,3,77,5,1,19,52,26,No,2,0.922194546,3,Life Sciences,7696,3,Male,1,2,Human Resources,Divorced,14682,5,Yes,13,4,2,2,39,1,3,14,7,7,3,3,1.406979816,6.27248502,1,15,0.877226421,0.547329943,High,12.69054843,28682,10.63583459,Low
32,Yes,Travel_Rarely,Sales,14,63,3,2,28,98,68,No,1,0.666694051,2,Human Resources,7697,2,Male,1,4,Software Engineer,Divorced,11300,6,Yes,15,3,1,3,7,2,2,9,1,0,3,2,2.640474774,9.686361113,5,7,0.536071085,0.530308994,High,19.41468507,27800,12.60347591,Low
55,No,Travel_Frequently,Research & Development,17,50,1,4,22,9,100,No,2,0.842269607,1,Finance,7698,4,Male,4,2,Software Engineer,Married,19194,2,Yes,11,,1,3,15,3,4,10,2,0,1,1,2.895107602,6.983320398,7,14,0.946971833,0.57928817,Very High,25.52723686,31694,36.58903319,Low
25,Yes,Travel_Rarely,Research & Development,4,92,0,1,22,32,27,No,1,0.307970779,1,Life Sciences,7699,1,Female,1,4,Sales Executive,Married,18907,1,Yes,12,2,1,1,5,4,3,17,3,3,3,1,1.702611588,2.384292284,2,16,0.306578566,0.598185689,Very High,4.211252293,31407,2.154018075,Low
32,Yes,Travel_Rarely,Engineering,6,46,7,1,20,99,17,No,3,0.29175067,2,Other,7700,1,Female,2,3,Data Scientist,Divorced,9962,8,Yes,18,,2,3,14,0,3,13,1,8,2,4,3.341721806,7.296029622,0,0,0.328654559,0.584594097,Medium,28.63295198,29462,23.73938523,Low
50,No,Travel_Rarely,Research & Development,20,,4,3,11,3,43,Yes,4,0.483514119,4,Technical Degree,7701,2,Male,4,3,Laboratory Technician,Single,17205,0,Yes,11,1,3,0,3,4,3,10,6,9,1,4,4.575743575,7.411848392,6,18,0.456596839,0.523245698,Very High,19.53686216,28205,13.05154301,Low
23,No,Travel_Rarely,Engineering,5,80,2,1,25,64,73,No,3,0.738491506,2,Marketing,7702,3,Male,3,3,Laboratory Technician,Single,2641,4,Yes,23,4,1,0,21,1,2,9,3,10,1,2,3.623961703,3.640149729,9,8,0.794846621,0.481432009,Low,10.64095045,25641,8.167208692,Low
37,No,Travel_Rarely,Research & Development,10,96,8,3,4,21,98,No,4,0.330658894,1,Human Resources,7703,4,Male,2,4,Software Engineer,Single,7849,3,Yes,24,2,4,1,39,2,2,11,4,1,3,3,4.275735216,8.174530841,2,16,0.314046309,0.447262874,Medium,4.047399501,32349,3.507812934,Low
34,No,Travel_Rarely,Research & Development,7,53,2,2,19,77,57,No,4,0.252437745,2,Life Sciences,7704,2,Female,1,2,Marketing Manager,Divorced,13293,7,Yes,11,3,2,3,1,4,3,15,5,8,3,4,1.490505333,9.849217668,3,8,0.212128474,0.434248926,High,24.27097681,25793,13.58657878,Low
58,Yes,Travel_Rarely,Sales,15,51,4,1,8,97,79,Yes,3,0.980663994,4,Business,7705,3,Female,4,3,Marketing Manager,Divorced,3940,6,Yes,12,4,3,1,29,3,3,18,1,5,3,2,3.121281013,4.505751523,4,3,1.0801343,0.418896505,Low,25.58620375,16440,30.82292356,Low
38,No,Travel_Frequently,Sales,21,39,1,2,6,36,99,No,4,0.432624925,3,Marketing,7706,4,Female,4,2,Data Scientist,Divorced,8885,5,Yes,10,2,3,2,35,2,3,18,8,11,2,3,4.342275879,5.517848392,5,1,0.460950327,0.577181465,Medium,31.10866328,19885,17.27213128,Low
42,No,Travel_Frequently,Research & Development,21,34,5,4,21,10,50,No,4,0.699522534,2,Finance,7707,4,Female,2,4,Research Scientist,Married,18683,5,Yes,15,1,4,3,27,1,4,10,5,5,3,1,3.257326775,9.837009903,5,13,0.630555405,0.434963872,Very High,34.26136498,35183,29.44619782,Low
40,No,Travel_Rarely,Research & Development,18,,8,3,18,18,27,No,4,0.727637714,4,Technical Degree,7708,1,Female,1,2,Human Resources,Single,10865,7,Yes,21,1,1,2,1,0,1,5,8,8,2,4,2.099895744,7.83469096,3,16,0.818550836,0.491928086,Medium,21.76455905,32865,27.24718938,Low
28,No,Travel_Rarely,Finance,1,53,0,2,4,95,82,Yes,1,0.230914866,2,Technical Degree,7709,2,Female,1,3,Laboratory Technician,Divorced,16054,9,Yes,21,3,1,3,35,4,1,0,9,6,1,3,1.782025566,3.196432789,5,8,0.208622504,0.576533909,Very High,23.81782477,38554,32.44803002,Low
59,Yes,Travel_Frequently,Research & Development,4,40,2,2,3,1,38,No,1,0.652721453,1,Other,7710,1,Male,1,3,Research Scientist,Single,17769,1,Yes,17,4,2,3,31,0,3,3,7,8,3,2,3.215781665,9.202166933,9,17,0.525179701,0.521368272,Very High,30.63530202,36269,34.87572458,Low
29,Yes,Travel_Rarely,Research & Development,11,39,9,1,20,99,108,No,2,0.360242975,4,Finance,7711,2,Female,4,4,Product Manager,Divorced,9034,8,Yes,15,,2,1,3,3,3,4,4,1,4,2,1.777779839,6.029138036,4,3,0.344539961,0.430090885,Medium,12.19810629,24534,8.052838244,Low
34,No,Travel_Rarely,Sales,10,,0,2,17,26,45,No,1,0.271902439,3,Technical Degree,7712,3,Male,1,4,Software Engineer,Single,,1,Yes,16,1,2,1,22,3,4,9,4,2,3,2,4.920094465,5.132687553,9,0,0.252617418,0.514811721,Very High,11.73951051,,7.903366896,Low
58,No,Travel_Rarely,Research & Development,13,33,4,2,4,80,36,Yes,3,0.51752754,4,Technical Degree,7713,3,Male,4,4,Data Scientist,Single,4453,5,Yes,16,4,1,0,7,0,4,7,4,2,4,3,4.692943196,3.275134922,4,1,0.45902435,0.5158763,Low,34.47760522,20453,26.63560389,Low
23,No,Travel_Frequently,Engineering,24,,4,2,28,38,113,No,3,0.834270432,2,Finance,7714,4,Male,3,4,Sales Executive,Single,10500,0,Yes,22,2,2,2,19,4,3,16,9,11,1,1,4.262116325,6.863240277,9,14,0.734226451,0.509155822,Medium,32.73008371,33500,21.17068405,Low
32,No,Travel_Rarely,Sales,19,36,3,1,6,55,73,No,4,0.975244224,1,Technical Degree,7715,3,Male,3,1,Manager,Married,2536,6,Yes,18,4,1,2,8,0,3,6,5,8,3,4,1.103586509,6.860691518,8,0,1.015348397,0.472492304,Low,32.85110569,21536,47.96318977,Low
45,Yes,Travel_Frequently,Sales,22,61,4,1,25,76,16,No,4,0.596041946,1,Finance,7716,2,Female,4,2,Product Manager,Divorced,19653,0,Yes,16,3,4,0,28,3,2,14,8,11,3,2,2.752372231,8.735489558,8,5,0.539821127,0.54898205,Very High,20.52370892,35653,12.23314336,Low
27,Yes,Travel_Rarely,Research & Development,10,44,7,2,12,99,59,No,1,0.909987657,3,Technical Degree,7717,2,Female,2,4,Product Manager,Single,17270,5,Yes,17,1,2,2,34,0,3,12,9,4,3,2,1.471950578,3.346231865,1,3,0.892048257,0.417092019,Very High,26.14299699,35270,24.94850078,Low
47,Yes,Travel_Rarely,Sales,30,65,7,2,29,43,35,No,3,0.956149329,4,Life Sciences,7718,2,Female,4,4,Software Engineer,Divorced,13979,0,Yes,20,2,4,3,34,1,4,12,1,6,4,4,2.305961765,6.374731899,8,9,1.144267225,0.592053375,High,19.08755589,35479,22.20753145,Low
28,Yes,Travel_Rarely,Research & Development,18,42,5,2,25,95,17,No,2,0.554350373,3,Life Sciences,7719,1,Male,2,4,Human Resources,Divorced,3465,8,Yes,21,3,1,0,16,3,4,2,7,5,4,3,1.571498481,3.433299602,6,17,0.598115764,0.439254407,Low,22.11737856,24465,30.9414911,Low
40,Yes,Travel_Frequently,Research & Development,9,,3,1,15,93,46,No,2,0.316290522,3,Life Sciences,7720,3,Male,2,2,Sales Executive,Married,6495,9,Yes,16,1,2,2,14,1,3,4,0,4,3,2,2.406526577,9.392156461,3,0,0.297741468,0.430827094,Low,2.380113804,23495,3.190391378,Low
27,No,Travel_Frequently,Sales,30,90,3,1,27,60,27,Yes,4,0.448083891,2,Marketing,7721,1,Male,2,4,Software Engineer,Single,2104,2,Yes,13,1,4,1,26,4,4,18,1,10,4,4,1.248680373,3.890437747,4,16,0.381539484,0.438926724,Low,5.818817656,15604,5.887408831,Low
50,No,Travel_Rarely,Sales,9,82,4,1,10,58,53,No,2,0.510033144,4,Other,7722,1,Male,3,2,Software Engineer,Single,,8,Yes,18,1,3,0,19,0,2,16,7,10,4,1,3.319539536,4.249509989,2,9,0.505842136,0.554105478,Medium,10.07552433,,5.213907394,Low
23,Yes,Travel_Rarely,Human Resources,20,44,4,2,2,96,38,No,1,0.563623053,3,Other,7723,1,Male,1,4,Research Scientist,Divorced,8716,5,Yes,21,4,1,0,18,0,1,19,4,11,2,1,2.979997909,5.424316809,4,14,0.652972245,0.538750846,Medium,29.03474426,29716,16.60324887,Low
40,No,Travel_Rarely,Sales,28,77,1,3,3,76,62,No,1,0.715733925,2,Finance,7724,2,Male,2,1,Marketing Manager,Divorced,13999,0,Yes,19,3,3,3,27,0,3,11,8,0,3,3,1.357121747,2.09710688,7,18,0.825147817,0.587448497,High,11.94475881,34499,10.00849325,Low
25,No,Travel_Rarely,Sales,27,83,5,1,16,5,99,No,3,0.716163595,4,Life Sciences,7725,4,Male,2,3,Research Scientist,Married,12622,8,Yes,12,2,4,1,22,0,1,19,2,9,2,1,3.34588252,8.654677023,2,5,0.80974967,0.417082804,High,9.905151635,25122,10.85705261,Low
27,No,Travel_Rarely,Sales,12,97,6,2,8,42,38,No,3,0.634603936,3,Other,7726,1,Male,1,1,Data Scientist,Single,18509,9,Yes,22,4,1,3,18,0,1,5,2,3,3,1,1.77691063,5.817214176,1,5,0.543664929,0.528835351,Very High,2.899603968,42009,3.961236463,Low
58,No,Travel_Rarely,Sales,24,98,2,1,29,2,46,No,4,0.382645963,4,Technical Degree,7727,2,Male,3,2,Sales Executive,Divorced,17771,9,Yes,12,4,2,1,11,1,4,15,6,3,4,1,2.093888,5.112896061,5,4,0.418394558,0.474630409,Very High,1.675255891,30271,1.472909343,Low
49,Yes,Non-Travel,Research & Development,14,93,9,2,18,60,95,Yes,2,0.490773195,1,Finance,7728,2,Female,4,3,Manager,Married,14261,4,Yes,10,1,3,0,37,4,1,6,9,3,2,4,3.1506543,7.469417223,7,0,0.400131789,0.588552354,High,5.674176792,24261,6.795022825,Low
51,No,Travel_Rarely,Human Resources,30,95,3,4,27,12,115,Yes,3,0.530751563,4,Finance,7729,1,Male,4,3,Sales Executive,Married,11240,7,Yes,22,2,2,3,39,0,1,11,7,9,2,1,4.795996827,2.773478578,1,2,0.447839977,0.455287376,High,3.522866754,34740,4.966918268,Low
28,No,Travel_Rarely,Sales,2,79,8,1,12,14,25,No,3,0.730984044,4,Technical Degree,7730,2,Female,3,3,Manager,Single,5120,7,Yes,20,2,3,3,37,2,4,0,7,5,2,1,4.464025952,9.635454204,7,9,0.635043917,0.407885849,Low,12.29587536,26620,13.4891063,Low
30,No,Travel_Rarely,Research & Development,10,76,3,1,27,47,12,Yes,2,0.313172736,1,Human Resources,7731,4,Male,3,4,Manager,Divorced,,7,Yes,16,3,1,1,32,3,2,16,4,1,2,4,3.219094627,5.86529268,2,17,0.369815424,0.403534864,Medium,12.80192349,,14.78776893,Low
46,No,Travel_Rarely,Sales,18,97,9,3,25,54,110,Yes,4,0.39331057,4,Human Resources,7732,1,Female,3,2,Software Engineer,Divorced,,6,Yes,19,2,3,0,14,1,2,0,1,8,3,3,2.194368009,2.963166162,4,9,0.367553772,0.400880767,Low,3.670187209,,2.416767764,Low
54,No,Travel_Rarely,Research & Development,6,42,6,1,11,94,32,No,2,0.427092041,3,Business,7733,4,Male,2,2,Research Scientist,Married,4784,1,Yes,22,4,2,1,2,1,1,16,2,9,4,1,1.053368319,4.507857636,8,14,0.410819955,0.451718165,Low,30.43466885,27284,37.79872865,Low
22,No,Travel_Frequently,Human Resources,2,43,1,2,21,35,65,No,2,0.614695492,3,Finance,7734,3,Male,1,2,Laboratory Technician,Married,16733,7,Yes,16,1,3,3,16,0,1,1,4,4,2,2,4.930393746,2.625361825,7,0,0.607479486,0.480284056,Very High,28.92937122,34233,27.49307132,Low
27,No,Travel_Rarely,Sales,17,,4,2,16,88,21,No,3,0.80599892,4,Other,7735,4,Female,4,3,Manager,Single,10282,4,Yes,10,2,3,1,24,4,1,6,8,9,2,4,3.183775692,7.550963969,3,3,0.65925828,0.537254663,Medium,31.96252499,20782,46.09808718,Low
39,No,Non-Travel,Sales,26,57,5,1,12,17,42,Yes,1,0.875475748,2,Human Resources,7736,4,Female,3,3,Laboratory Technician,Single,6573,8,Yes,24,4,1,3,9,4,1,10,3,10,2,4,3.182838391,7.923641666,2,11,0.863489749,0.44844042,Medium,22.69876979,32073,15.09703916,Low
31,Yes,Travel_Rarely,Engineering,18,36,1,2,20,94,44,No,3,0.793876972,4,Human Resources,7737,3,Female,2,4,Human Resources,Single,19105,1,Yes,19,2,2,0,33,2,2,16,4,7,2,2,4.920684609,7.868783278,2,3,0.663242712,0.481682852,Very High,16.97328793,38105,23.56434383,Low
49,No,Travel_Rarely,Human Resources,18,41,0,2,10,73,50,No,4,0.798534831,1,Marketing,7738,3,Male,3,2,Human Resources,Single,3955,6,Yes,15,4,2,3,4,0,1,16,1,7,1,2,3.163264072,6.235869462,9,9,0.745386368,0.568931703,Low,29.76387048,20455,32.66216367,Low
32,No,Travel_Rarely,Engineering,21,42,8,1,9,60,23,No,4,0.392680549,3,Marketing,7739,2,Female,4,2,Manager,Married,8090,6,Yes,11,3,4,3,33,2,3,15,0,6,3,2,1.128019308,8.858632143,4,5,0.423796308,0.483985708,Medium,30.85418988,20590,41.76321102,Low
54,Yes,Travel_Frequently,Research & Development,14,,6,1,20,71,58,No,2,0.9078455,2,Other,7740,2,Male,1,1,Product Manager,Single,18920,0,Yes,15,3,3,0,0,2,4,14,1,9,4,4,2.478161433,7.847128576,2,17,0.905116197,0.498393344,Very High,26.48417815,33920,20.02292619,Low
22,No,Travel_Rarely,Research & Development,22,84,7,4,26,64,97,No,1,0.242051491,4,Business,7741,3,Female,3,4,Sales Executive,Divorced,,1,Yes,10,4,4,3,20,0,2,15,9,3,4,1,3.462819134,8.443038855,0,18,0.235822101,0.546341192,Very High,9.855385994,,10.81132593,Low
34,Yes,Travel_Rarely,Sales,11,67,4,1,4,84,59,Yes,2,0.632192793,3,Other,7742,3,Female,4,1,Marketing Manager,Single,5085,4,Yes,11,4,3,3,36,3,3,3,5,8,4,1,1.706682542,5.180423933,9,1,0.757767151,0.595843636,Low,17.52476702,17585,13.17490605,Low
58,No,Travel_Rarely,Research & Development,30,,4,2,16,61,35,No,1,0.270743903,4,Life Sciences,7743,1,Female,3,1,Data Scientist,Single,,2,Yes,22,1,4,3,5,1,4,9,0,11,1,3,4.763915336,4.993561958,7,2,0.240610935,0.402888578,High,10.51410982,,6.984772145,Low
41,No,Non-Travel,Research & Development,19,55,0,3,22,76,83,No,2,0.680700814,3,Human Resources,7744,1,Female,1,1,Sales Executive,Married,19171,9,Yes,12,4,1,2,25,3,2,15,7,11,1,1,3.036593749,5.892430011,2,1,0.741427456,0.423351193,Very High,22.84402525,32171,16.14228435,Low
22,No,Travel_Rarely,Engineering,16,51,2,1,20,7,53,No,2,0.23783211,1,Life Sciences,7745,1,Female,3,3,Research Scientist,Married,7597,8,Yes,23,4,4,2,23,2,2,3,7,2,2,4,4.197853061,3.622649549,2,2,0.236154731,0.420375997,Medium,25.14622447,31597,12.91205216,Low
24,No,Travel_Rarely,Sales,8,80,6,4,0,93,78,Yes,2,0.712720997,4,Finance,7746,1,Female,4,2,Research Scientist,Single,9200,1,No,17,,3,3,4,1,1,2,5,11,1,4,3.794204469,8.068848699,6,15,0.729653596,0.582374617,Medium,11.50436178,27700,15.91502925,Low
39,Yes,Travel_Rarely,Research & Development,18,66,9,1,15,62,32,No,1,0.226946064,2,Technical Degree,7747,3,Male,2,3,Data Scientist,Married,9713,5,Yes,11,2,2,1,38,4,1,6,5,7,2,1,1.353372222,6.900716065,8,2,0.221108411,0.527166651,Medium,19.02756859,21213,13.10085844,Low
35,Yes,Travel_Rarely,Research & Development,30,34,8,1,7,71,27,No,1,0.33209204,2,Finance,7748,2,Female,3,3,Marketing Manager,Single,17786,9,Yes,15,1,3,0,39,1,2,15,8,7,4,1,2.420027678,7.704404472,0,12,0.324455281,0.514362646,Very High,14.86266574,32786,17.71791637,Low
52,Yes,Travel_Rarely,Research & Development,26,66,7,1,21,18,20,No,1,0.802704607,2,Business,7749,1,Female,4,1,Manager,Single,4243,5,Yes,10,1,2,1,37,0,1,9,6,9,4,4,4.020991307,8.047749083,1,5,0.858174034,0.537370606,Low,18.54508026,14743,10.00028009,Low
48,Yes,Travel_Rarely,Research & Development,3,43,4,2,22,2,81,No,3,0.442206526,3,Life Sciences,7750,3,Male,1,2,Software Engineer,Married,,6,Yes,24,2,4,3,5,3,2,17,5,10,1,1,4.439262077,6.622972465,0,5,0.497412058,0.519679016,High,29.6706902,,36.66410358,Low
